Nombre,Precio,Marca,Categoria,UrlCompra,Imagen
Tortillas de trigo Great Value medianas sin colesterol 12 Uds - 300 g,900.0,GREAT VALUE,/Panadería y tortillería/Tortillería/Tortillas de Harina/,https://www.walmart.co.cr/tortillas-de-trigo-great-value-medianas-sin-colesterol-12-uds-300-g,https://walmartcr.vteximg.com.br/arquivos/ids/849482/10413_01.jpg?v=638733557946230000
Hilo Dental Dentup Triple Clean Picks - 50 unidades,1740.0,DENTUP,/Higiene y Belleza/Cuidado Bucal/Hilo dental y artículos especializados/,https://www.walmart.co.cr/hilo-dental-dentup-triple-clean-picks-50-unidades-4,https://walmartcr.vteximg.com.br/arquivos/ids/946796/11525_01.jpg?v=638854363500870000
Salchichón Don Crisóbal parrillero  - 500 g,1760.0,DON CRISTOBAL,/Embutidos/Carnes frías/Mortadela y salchichón/,https://www.walmart.co.cr/salchichon-campesino-don-cristobal-500g-4,https://walmartcr.vteximg.com.br/arquivos/ids/876326/11501_01.jpg?v=638756643676900000
Jamón Don Cristóbal cocido - 250 g,2000.0,DON CRISTOBAL,/Embutidos/Carnes frías/Jamón/,https://www.walmart.co.cr/jamon-cocido-don-cristobal-250g-4,https://walmartcr.vteximg.com.br/arquivos/ids/292908/Jamon-Cocido-Don-Cristobal-250G-1-33815.jpg?v=637823938009100000
Queso Dos Pinos Crema Tipo Americano - 650 g,3550.0,DOS PINOS,/Lácteos/Queso/Queso Crema/,https://www.walmart.co.cr/queso-dos-pinos-crema-tipo-americano-650-g,https://walmartcr.vteximg.com.br/arquivos/ids/752491/11489_01.jpg?v=638654986524970000
Yogurt Yoplait sabor natural - 1000 g,3450.0,YOPLAIT,/Lácteos/Yogurt/Yogurt Natural/,https://www.walmart.co.cr/yogurt-yoplait-sabor-natural-1000-g,https://walmartcr.vteximg.com.br/arquivos/ids/887156/11441_01.jpg?v=638779260609630000
Ajo Great Value Picado En Aceite - 227 g,1620.0,GREAT VALUE,/Abarrotes/Especias y Sazonadores/Especias/,https://www.walmart.co.cr/ajo-great-value-picado-en-aceite-227-g,https://walmartcr.vteximg.com.br/arquivos/ids/507808/Ajo-Great-Value-Picado-En-Aceite-227gr-1-30425.jpg?v=638416005846230000
Toalla Reutilizable Scott Duramax 52 Paños por Rollo - 3 Rollos,4800.0,SCOTT,/Limpieza/Desechables/Toallas de cocina/,https://www.walmart.co.cr/toalla-scott-cocina-duramax-rollos,https://walmartcr.vteximg.com.br/arquivos/ids/651147/11315_01.jpg?v=638580402686300000
Pasta de Tomate Natura's Tradicional - 90 g,390.0,NATURAS,/Abarrotes/Pastas/Salsa para Pasta y Pizza/,https://www.walmart.co.cr/pasta-naturas-tomate-tradicional-90gr,https://walmartcr.vteximg.com.br/arquivos/ids/767202/11281_01.jpg?v=638664525703100000
Refresco Tropical Té Melocotón -3000ml,1640.0,TROPICAL,/Jugos y Bebidas/Café y Te preparado/Te listo para beber/,https://www.walmart.co.cr/refresco-tropical-te-melocoton-3000ml,https://walmartcr.vteximg.com.br/arquivos/ids/896065/11273_01.jpg?v=638786088341730000
Salchichón Parrillero Cinta Azul 2 Pack - 1000 g,3629.0,CINTA AZUL,/Embutidos/Carnes frías/Mortadela y salchichón/,https://www.walmart.co.cr/salchichon-parrillero-cinta-azul-2-pack-1000-g,https://walmartcr.vteximg.com.br/arquivos/ids/906866/11267_01.jpg?v=638797959106100000
Desinfectante Fabuloso Multiusos Frescura Activa Antibacterial Manzana - 750 ml,740.0,FABULOSO,/Limpieza/Limpieza del hogar/Desinfectantes/,https://www.walmart.co.cr/desinfectante-multiusos-fabuloso-manzana-750ml,https://walmartcr.vteximg.com.br/arquivos/ids/759313/11207_01.jpg?v=638660969005900000
Sazonador Jugoso Maggi al sartén finas hierbas sobres - 23.4 g,600.0,MAGGI,/Abarrotes/Especias y Sazonadores/Sazonadores/,https://www.walmart.co.cr/sazonador-jugoso-maggi-al-sarten-finas-hierbas-sobres-23-4-g,https://walmartcr.vteximg.com.br/arquivos/ids/492836/Sazonador-Maggi-Jugoso-Al-Sart-n-Finas-Hierbas-Sobre-23-4g-1-27144.jpg?v=638394829469100000
Queso Del Prado semiduro - 500 g,3340.0,DEL PRADO,/Lácteos/Queso/Más Quesos/,https://www.walmart.co.cr/queso-del-prado-semiduro-500gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/507518/Queso-Del-Prado-Semiduro-500Gr-1-27132.jpg?v=638416004551530000
Salsa Prego De Tomate Tradicional - 680 g,3040.0,PREGO,/Abarrotes/Pastas/Salsa para Pasta y Pizza/,https://www.walmart.co.cr/salsa-prego-de-tomate-tradicional-680-g,https://walmartcr.vteximg.com.br/arquivos/ids/953723/11182_01.jpg?v=638864800079170000
Lomito De Res Marca Don Cristobal Tenderizado -Precio por kg,12190.0,DON CRISTOBAL,/Carnes y Pescados/Res/Carne de Res/,https://www.walmart.co.cr/lomito-don-cristobal-res-tenderizado-1kg-2-2,https://walmartcr.vteximg.com.br/arquivos/ids/530530/Lomito-De-Res-Don-Cristobal-Tenderizado-Precio-por-kg-1-27105.jpg?v=638419993894570000
Mostaza Banquete Doypack - 200g,790.0,BANQUETE,"/Abarrotes/Salsa, Aderezos y Vinagre/Cátsup y Mostaza/",https://www.walmart.co.cr/mostaza-banquete-flex-200gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/572108/Mostaza-Banquete-Doypack-200g-1-27060.jpg?v=638467512552270000
Arroz Luisiana 99.5% grano entero - 3800 g,4000.0,LUISIANA,"/Abarrotes/Arroz, Frijol y Semillas/Arroz/",https://www.walmart.co.cr/arroz-luisiana-99-5--grano-entero-3800-g,https://walmartcr.vteximg.com.br/arquivos/ids/833826/11091_01.jpg?v=638718894071870000
Manteca Clover vegetal sin colesterol - 460 g,690.0,CLOVER,/Abarrotes/Aceites de cocina/Manteca/,https://www.walmart.co.cr/manteca-clover-vegetal-sin-colesterol-460-g,https://walmartcr.vteximg.com.br/arquivos/ids/728003/11080_01.jpg?v=638634044668730000
"Atún Calvo en agua, 3 pack - 426 g",2800.0,CALVO,/Abarrotes/Enlatados y Conservas/Atún y Pescado/,https://www.walmart.co.cr/3-pack-atun-calvo-agua-426gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/897713/11043_01.jpg?v=638787147313930000
Jalea Tricopilia cremer guayaba - 275 g,940.0,TRICOPILIA,/Abarrotes/Mermeladas y Miel/Mermelada/,https://www.walmart.co.cr/jalea-tricopilia-cremer-guayaba-275gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/574168/Jalea-Tricopilia-Cremer-Guayaba-275gr-1-33585.jpg?v=638469454898570000
Mermelada Tricopilia Guay - 300 g,920.0,TRICOPILIA,/Abarrotes/Mermeladas y Miel/Mermelada/,https://www.walmart.co.cr/mermelada-tricopilia-guay-300-g,https://walmartcr.vteximg.com.br/arquivos/ids/502356/Mermelada-Tricopilia-Guayaba-Doy-Pack-300gr-1-33583.jpg?v=638415032979570000
Semillas Mixtas Pro Especial - 300 g,1440.0,PRO,/Abarrotes/Snacks y Fruta Seca/Nueces y Almendras/,https://www.walmart.co.cr/semillas-mixtas-pro-especial-300-g,https://walmartcr.vteximg.com.br/arquivos/ids/789934/10944_01.jpg?v=638682391254270000
Salsa Roma preparada de tomate y albahaca - 680 g,1480.0,ROMA,/Abarrotes/Pastas/Salsa para Pasta y Pizza/,https://www.walmart.co.cr/salsa-roma-preparada-tomate-albahaca-680gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/949596/10927_01.jpg?v=638858721092330000
Pasta de tomate Roma en botella - 680 g,1910.0,ROMA,/Abarrotes/Pastas/Salsa para Pasta y Pizza/,https://www.walmart.co.cr/salsa-roma-preparada-tomate-680gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/949612/10926_01.jpg?v=638858760048300000
Harina Doñarepa de maíz precocida - 1000 g,1500.0,DOÑA AREPA,/Abarrotes/Harinas y Repostería/Harina de Trigo y Maíz/,https://www.walmart.co.cr/harina-maiz-precocida-donarepa-1000gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/574951/Harina-Do-arepa-De-Maiz-Precocida-1000Gr-1-30254.jpg?v=638469563978730000
Pasta Diavella spaghetti ristorante no.8 - 500 g,900.0,DIVELLA,/Abarrotes/Pastas/Spaghetti/,https://www.walmart.co.cr/pasta-larga-divella-spagh-500gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/503278/Pasta-Larga-Divella-Spagh-500gr-1-30212.jpg?v=638415037031500000
Pasta Divella spaguetti No.9 - 500 g,1260.0,DIVELLA,/Abarrotes/Pastas/Spaghetti/,https://www.walmart.co.cr/pasta-divella-spaguetti-no-9-500-g,https://walmartcr.vteximg.com.br/arquivos/ids/950725/10860_01.jpg?v=638859651775570000
Papas Fritas Golden Valley Corte Recto - 2270 g,3500.0,MCCAIN,/Alimentos Congelados/Comida Fácil/Papas Congeladas/,https://www.walmart.co.cr/papas-mccain-golden-corte-recto-2-2gg,https://walmartcr.vteximg.com.br/arquivos/ids/509909/Papas-Mccain-Golden-Corte-Recto-2-2gg-1-27057.jpg?v=638416215221370000
Lavaplatos Irex en Crema Aroma Manzana - 1000 g,1200.0,IREX,/Limpieza/Lavaplatos/Lavaplatos en polvo y en pasta/,https://www.walmart.co.cr/lavaplatos-irex-en-crema-aroma-manzana-1000-g,https://walmartcr.vteximg.com.br/arquivos/ids/397776/Lavaplatos-Irex-Crema-Manzana-1000gr-1-27046.jpg?v=638182392497570000
Vinagre Alfaro Claro - 3750ml,1750.0,ALFARO,"/Abarrotes/Salsa, Aderezos y Vinagre/Vinagre/",https://www.walmart.co.cr/vinagre-alfaro-claro-3750ml-4,https://walmartcr.vteximg.com.br/arquivos/ids/833828/10806_01.jpg?v=638718894079530000
Atún Tesoro del Mar trozos con vegetales - 295 g,1800.0,TESORO DEL MAR,/Abarrotes/Enlatados y Conservas/Atún y Pescado/,https://www.walmart.co.cr/atun-trozos-vegetal-tesoro-del-mar-295gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/217848/Atun-Trozos-Vegetal-Tesoro-Del-Mar-295gr-1-27011.jpg?v=637607628863400000
Insecticida Mortein Multi Insectos Citronela Aerosol -450ml,4140.0,MORTEIN,/Limpieza/Limpieza del hogar/Insecticidas y Trampas/,https://www.walmart.co.cr/mortein-aerosol-naturgard-multi-insectos-citronela-450ml,https://walmartcr.vteximg.com.br/arquivos/ids/721418/10765_01.jpg?v=638627126258100000
Alimento Gato Adulto Purina Felix Salmón 85 g,580.0,FELIX,/Mascota/Alimento Humedo para Gatos/,https://www.walmart.co.cr/alimento-gato-adulto-purina-felix-salmon-85-g,https://walmartcr.vteximg.com.br/arquivos/ids/925845/10572_01.jpg?v=638829042250800000
Galleta Sabemas maría - 168 g,710.0,SABEMAS,/Abarrotes/Galletas/Galletas Dulces/,https://www.walmart.co.cr/galleta-sabemas-maria-168gr,https://walmartcr.vteximg.com.br/arquivos/ids/535252/Galleta-Sabemas-Mar-a-168gr-1-30065.jpg?v=638422918459470000
"Lavaplatos Axion en crema avena y con vitamina E, arrancagrasa - 1 kg",2590.0,AXION,/Limpieza/Lavaplatos/Lavaplatos en polvo y en pasta/,https://www.walmart.co.cr/lavaplatos-axion-en-crema-avena-y-con-vitamina-e--arrancagrasa-1-kg,https://walmartcr.vteximg.com.br/arquivos/ids/945492/10408_01.jpg?v=638854339552370000
Quitamanchas Vanish en Polvo para Ropa Blanca Repuesto -120 g,1280.0,VANISH,/Limpieza/Quitamanchas para ropa/Quitamanchas liquido/,https://www.walmart.co.cr/vanish-quitamanchas-blanco-polvo-120g-4,https://walmartcr.vteximg.com.br/arquivos/ids/752429/10407_01.jpg?v=638654985761100000
Tortilla de harina Bimbo mediana integral 10 Uds -  250 g,910.0,BIMBO,/Panadería y tortillería/Tortillería/Tortillas de Harina/,https://www.walmart.co.cr/tortilla-bimbo-de-harina-mediana-integral-10-unidades-250-g,https://walmartcr.vteximg.com.br/arquivos/ids/930760/10404_01.jpg?v=638834037180070000
Papel Aluminio Great Value 25 Pies - 1 Unidad,1200.0,GREAT VALUE,/Limpieza/Desechables/Papel aluminio y adherente/,https://www.walmart.co.cr/papel-aluminio-great-value-25-pies-unidad-4,https://walmartcr.vteximg.com.br/arquivos/ids/452450/Papel-Aluminio-Great-Value-25-Pies-1-Unidad-1-26896.jpg?v=638315446986500000
Café 1820 Gourmet Cielo Tueste Medio - 340 g,4150.0,CAFE 1820,"/Abarrotes/Café, Té y Sustitutos/Café Molido/",https://www.walmart.co.cr/cafe-1820-gourmet-cielo-340gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/507661/Caf-1820-Gourmet-Cielo-Tueste-Medio-340Gr-1-26872.jpg?v=638416005163330000
Pasta dental Colgate total 12 anti sarro - 150 ml,3780.0,COLGATE,/Higiene y Belleza/Cuidado Bucal/Pasta dental/,https://www.walmart.co.cr/crema-dental-colgate-total-antisarro-150ml-4,https://walmartcr.vteximg.com.br/arquivos/ids/803772/10375_01.jpg?v=638694478764570000
Detergente líquido Great Value para ropa oscura -1000ml,1080.0,GREAT VALUE,/Limpieza/Detergente/Detergente líquido/,https://www.walmart.co.cr/great-value-det-liq-ropa-oscura-1000ml-4,https://walmartcr.vteximg.com.br/arquivos/ids/655502/10342_01.jpg?v=638584780808500000
Snack Soldanza platanitos - 180 g,1190.0,SOLDANZA,/Abarrotes/Snacks y Fruta Seca/Papas y frituras/,https://www.walmart.co.cr/snack-soldanza-platanitos-180gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/507882/Snack-Soldanza-Platanitos-180Gr-1-26784.jpg?v=638416006176400000
Detergente En Polvo Unox Colores - 1300 g,2530.0,UNOX,/Limpieza/Detergente/Detergente en polvo/,https://www.walmart.co.cr/detergente-en-polvo-unox-colores-1300-g,https://walmartcr.vteximg.com.br/arquivos/ids/434817/Detergente-Unox-1300gr-1-26724.jpg?v=638279915639770000
Pasta Prince Coditos Con Salsa Queso - 200 g,760.0,PRINCE,/Abarrotes/Pastas/Pasta Especial/,https://www.walmart.co.cr/pasta-prince-coditos-con-salsa-queso-200-g,https://walmartcr.vteximg.com.br/arquivos/ids/502312/Pasta-Prince-Coditos-Con-Salsa-Queso-200gr-1-26701.jpg?v=638415032770670000
Frijol rojo Indiana - 3000 g,4770.0,INDIANA,"/Abarrotes/Arroz, Frijol y Semillas/Frijol/",https://www.walmart.co.cr/frijol-rojo-indiana-3000gr,https://walmartcr.vteximg.com.br/arquivos/ids/536175/Frijol-Rojo-Indiana-3000gr-1-26677.jpg?v=638422922796570000
"Muslo De Pollo Deshuesado, Precio indicado por Kilo",3200.0,DON CRISTOBAL,/Carnes y Pescados/Pollo y Pavo/Pollo/,https://www.walmart.co.cr/muslo-deshuesado-pollo-1kg-2,https://walmartcr.vteximg.com.br/arquivos/ids/530593/Muslo-De-Pollo-Deshuesado-Precio-indicado-por-Kilo-1-33382.jpg?v=638419994184630000
Muslito de muslo de pollo Don Cristóbal bandeja - Precio indicado por kg,3380.0,DON CRISTOBAL,/Carnes y Pescados/Pollo y Pavo/Pollo/,https://www.walmart.co.cr/muslito-muslo-don-cristobal-pollo-bandeja-1kg-2-2,https://walmartcr.vteximg.com.br/arquivos/ids/352222/Muslito-De-Muslo-Don-Cristobal-De-Pollo-Bandeja-1Kg-1-33368.jpg?v=638013154933070000
Frijol Ducal Molido Rojo Doy Pack - 227 g,580.0,DUCAL,/Abarrotes/Enlatados y Conservas/Frijoles instantáneos/,https://www.walmart.co.cr/frijol-ducal-molido-rojo-doy-pack-227-g,https://walmartcr.vteximg.com.br/arquivos/ids/918306/10016_01.jpg?v=638818179089200000
Cepillo De Dientes Oral-B CrossAction,2590.0,ORAL-B,/Higiene y Belleza/Cuidado Bucal/Cepillo dental/,https://www.walmart.co.cr/cepillo-dental-oral-b-salud-benef-unidades-4,https://walmartcr.vteximg.com.br/arquivos/ids/799468/9992_01.jpg?v=638689486875370000
Jugo Del Valle Fresh Naranja - 3000 ml,950.0,DEL VALLE,/Jugos y Bebidas/Jugos y Néctares/Jugo de Frutas/,https://www.walmart.co.cr/jugo-del-valle-fresh-naranja-pet-3000ml-4,https://walmartcr.vteximg.com.br/arquivos/ids/496981/Bebida-Del-Valle-Citricos-3000ml-1-30042.jpg?v=638404871167530000
Tortilla Milpa Real Tostadas Planas - 175 g,1210.0,MILPA REAL,/Abarrotes/Snacks y Fruta Seca/Papas y frituras/,https://www.walmart.co.cr/tortilla-milpa-real-175gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/507926/Tortilla-Milpa-Real-Tostadas-Planas-175gr-1-30040.jpg?v=638416006375800000
Hongos Calvo trozos y tallos - 184 g,470.0,CALVO,/Abarrotes/Enlatados y Conservas/Vegetales Enlatados/,https://www.walmart.co.cr/hongos-calvo-trozos-y-tallos-184gr,https://walmartcr.vteximg.com.br/arquivos/ids/898081/9751_01.jpg?v=638790543042330000
Detergente en polvo Irex Bicarbonato - 5000 g,5640.0,IREX,/Limpieza/Detergente/Detergente en polvo/,https://www.walmart.co.cr/detergente-en-polvo-irex-bicarbonato-5000-g,https://walmartcr.vteximg.com.br/arquivos/ids/833786/9679_01.jpg?v=638718893173130000
Detergente en polvo Irex Bicarbonato - 1500 g,2040.0,IREX,/Limpieza/Detergente/Detergente en polvo/,https://www.walmart.co.cr/detergente-en-polvo-irex-bicarbonato-1500-g,https://walmartcr.vteximg.com.br/arquivos/ids/818801/9677-01.jpg?v=638704009242200000
Pan Bimbo vital integral con frutos rojos - 600 g,2050.0,BIMBO,/Panadería y tortillería/Pan Salado/Pan Europeo y Rústico/,https://www.walmart.co.cr/pan-bimbo-vital-integral-con-frutos-rojos-600-g,https://walmartcr.vteximg.com.br/arquivos/ids/507545/Pan-Bimbo-Integral-Vital-Frutos-Rojos-600gr-1-29877.jpg?v=638416004662830000
Jabón Grisi de tocador neutro hipoalergénico 4 pack - 600 g,3460.0,GRISI,/Higiene y Belleza/Higiene y cuidado corporal/Jabón de tocador/,https://www.walmart.co.cr/4-pack-jabon-grisi-tocador-neutro-400gr,https://walmartcr.vteximg.com.br/arquivos/ids/341160/4-Pack-Jab-n-Grisi-De-Tocador-Neutro-400gr-1-29822.jpg?v=637986802715230000
Salsa Roma preparada con carne - 106 g,280.0,ROMA,/Abarrotes/Pastas/Salsa para Pasta y Pizza/,https://www.walmart.co.cr/salsa-roma-preparada-con-carne-106gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/535251/Salsa-Roma-Preparada-Con-Carne-106gr-1-29805.jpg?v=638422918454500000
Papas a la francesa Great Value corte regular congeladas - 1 kg,2050.0,GREAT VALUE,/Alimentos Congelados/Comida Fácil/Papas Congeladas/,https://www.walmart.co.cr/papas-great-value-fritas-1000gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/766768/9574_01.jpg?v=638664385619500000
Margarina Mazola Reducida en Grasa - 400 g,740.0,MAZOLA,/Lácteos/Mantequillas y margarinas/Margarinas/,https://www.walmart.co.cr/margarina-mazola-reducida-en-grasa-400-g,https://walmartcr.vteximg.com.br/arquivos/ids/833748/9572_01.jpg?v=638718892328400000
Galleta La Josefina waffer vainilla - 300 g,2040.0,LA JOSEFINA,/Abarrotes/Galletas/Galletas Dulces/,https://www.walmart.co.cr/galleta-josefina-waffer-vainilla-300gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/940167/9560_01.jpg?v=638847843059930000
Jamón Fud Pechuga con pavo - 250 g,3100.0,FUD,/Embutidos/Carnes frías/Jamón/,https://www.walmart.co.cr/jamon-fud-pechuga-pavo-250gr-2,https://walmartcr.vteximg.com.br/arquivos/ids/911676/9533_01.jpg?v=638808471065830000
Pasta Suli Espagueti - 250 g,480.0,SULI,/Abarrotes/Pastas/Spaghetti/,https://www.walmart.co.cr/pasta-suli-espagueti-250-g,https://walmartcr.vteximg.com.br/arquivos/ids/908650/9422_01.jpg?v=638802516023570000
Galleta Pozuelo Mantequilla - 312 g,1980.0,POZUELO,/Abarrotes/Galletas/Galletas Dulces/,https://www.walmart.co.cr/galleta-pozuelo-mantequilla-312-g,https://walmartcr.vteximg.com.br/arquivos/ids/833768/9301_01.jpg?v=638718893094300000
Galleta Cosecha Dorada soya vainilla 6 Uds - 270 g,2720.0,COSECHA DORADA,/Abarrotes/Galletas/Galletas de Avena y Cereal/,https://www.walmart.co.cr/gallet-cosecha-d-soya-vainill-6und-270gr,https://walmartcr.vteximg.com.br/arquivos/ids/611771/Galleta-Cosecha-Dorada-Soya-Vainilla-6-Und-270Gr-1-32875.jpg?v=638518273427130000
Leche Coronado Semidescremada Sin Lactosa 2% Grasa - 946 ml,1110.0,CORONADO,/Lácteos/Leche/Leche Deslactosada/,https://www.walmart.co.cr/leche-coronado-deslactosada-2-grasa-1000ml-4,https://walmartcr.vteximg.com.br/arquivos/ids/773217/9132_01.jpg?v=638671395134330000
Patecito Cinta Azul Original Doypack - 200 g,1380.0,CINTA AZUL,/Embutidos/Carnes frías/Otros Embutidos/,https://www.walmart.co.cr/patecito-cinta-azul-original-doypack-200-g,https://walmartcr.vteximg.com.br/arquivos/ids/906834/9122_01.jpg?v=638797953389600000
Pasas Sabemas en Bolsa - 125 g,490.0,SABEMAS,/Abarrotes/Snacks y Fruta Seca/Frutas Secas/,https://www.walmart.co.cr/pasas-sabemas-en-bolsa-125-g,https://walmartcr.vteximg.com.br/arquivos/ids/951212/9091_01.jpg?v=638859678155700000
Almendras Sabemas tostadas - 100 g,1660.0,SABEMAS,/Abarrotes/Snacks y Fruta Seca/Nueces y Almendras/,https://www.walmart.co.cr/almendras-sabemas-tostadas-100gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/951295/9090_01.jpg?v=638859678439900000
Lavaplatos Líquido Great Value Aroma Limón - 1500ml,2250.0,GREAT VALUE,/Limpieza/Lavaplatos/Lavaplatos líquido/,https://www.walmart.co.cr/lavaplatos-great-value-limon-1500ml-4,https://walmartcr.vteximg.com.br/arquivos/ids/824724/9080-01.jpg?v=638704924983470000
Barras de cereal Jack's fruttal sabor surtido 6 pack - 162 g,1210.0,JACKS,/Abarrotes/Cereales y Barras/Barras de Cereal/,https://www.walmart.co.cr/6-pack-jacks-barras-cereales-con-frutas-secas-y-cobertura-yogurt-162gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/745111/9055_01.jpg?v=638648032152500000
Pan Thins Integral 6 Unidades - 210 g,1370.0,BIMBO,/Panadería y tortillería/Pan Dulce/Empacados/,https://www.walmart.co.cr/pan-thins-integral-6-unidades-210-g,https://walmartcr.vteximg.com.br/arquivos/ids/535249/Pan-Bimbo-Thins-Integral-6-Unidades-210gr-1-29445.jpg?v=638422918444870000
Gaseosa Canada Dry soda regular - 600 ml,760.0,CANADA DRY,/Jugos y Bebidas/Gaseosas/Sabores Varios/,https://www.walmart.co.cr/refresco-canada-dry-pet-600ml-2,https://walmartcr.vteximg.com.br/arquivos/ids/465986/Gaseosa-Canada-Dry-soda-regular-600-ml-1-26348.jpg?v=638330784584670000
Leche Dos Pinos en Polvo Semidescremada - 360 g,2560.0,DOS PINOS,/Lácteos/Leche/En Polvo/,https://www.walmart.co.cr/leche-dos-pinos-en-polvo-semidescremada-360-g,https://walmartcr.vteximg.com.br/arquivos/ids/775439/8943_01.jpg?v=638672844182700000
Sirope La Mundial Kola Botella - 700ml,880.0,LA MUNDIAL,/Jugos y Bebidas/Polvo y Líquidos Concentrados/Líquido Concentrado/,https://www.walmart.co.cr/sirope-mundial-kola-botella-700ml-4,https://walmartcr.vteximg.com.br/arquivos/ids/575452/Sirope-La-Mundial-Kola-Botella-700ml-1-26323.jpg?v=638469778206030000
